,district_id,city_id,region_id
12783,,65026,5
12784,,4782,9
12785,,20999,9
12786,,66541,14
12787,,60487,9
12788,,60301,7
12789,,8922,6
12790,,45194,10
12791,,46722,14
12792,,62944,5
12793,,2989,10
12794,,67570,11
12795,,35832,1
12796,,25725,7
12797,,22355,16
12798,,55988,7
12799,,22741,16
12800,,65987,7
12801,,53036,7
12802,,55509,5
12803,,33334,7
12804,,31743,7
12805,,47172,1
12806,,16792,9
12807,,64246,1
12808,,27802,10
12809,,60791,10
12810,,67681,10
12811,,18030,11
12812,,3589,16
12813,,49115,4
12814,,21768,5
12815,,43899,3
12816,,15412,14
12817,,48144,11
12818,,30283,15
12819,,33093,15
12820,,66142,6
12821,,58736,3
12822,,47038,7
12823,,2328,12
12824,,19635,10
12825,,18674,13
12826,,25643,14
12827,,32975,15
12828,,30877,10
12829,,42679,13
12830,,2486,2
12831,,21905,6
12832,,67913,10
12833,,2754,3
12834,,46484,8
12835,,35611,15
12836,,11825,7
12837,45124.0,26,7
12838,,61374,13
12839,,61010,7
12840,,61530,12
12841,,43878,1
12842,,15545,6
12843,,26687,5
12844,,49773,3
12845,,65635,3
12846,,3861,5
12847,,29286,2
12848,,22830,7
12849,,2984,10
12850,,53293,15
12851,,14377,1
12852,,32127,13
12853,,31850,7
12854,,37613,1
12855,,24406,1
12856,,36221,6
12857,,26442,7
12858,,67910,12
12859,5.0,31322,1
12860,,15588,9
12861,,35860,7
12862,,31909,2
12863,,34256,15
12864,,42971,15
12865,,22182,2
12866,,66985,11
12867,,62405,6
12868,,15021,12
12869,,19952,16
12870,,15928,2
12871,,29499,15
12872,,40118,15
12873,58487.0,213,16
12874,,58957,2
12875,,35146,3
12876,,31468,14
12877,,14512,6
12878,,13404,11
12879,,27581,9
12880,,50591,12
12881,,53734,7
12882,,9214,12
12883,,63158,7
12884,,41341,13
12885,,48229,5
12886,,23051,7
12887,,49473,14
12888,,21298,7
12889,,56529,13
12890,,34029,15
12891,,28544,3
12892,,57611,13
12893,,5742,15
12894,,63019,13
12895,,40888,3
12896,,56743,9
12897,,19948,6
12898,,35448,14
12899,,226,15
12900,43243.0,171,12
12901,,57623,1
12902,,30977,6
12903,,59458,15
12904,,52669,2
12905,,49898,5
12906,,65000,1
12907,,6598,5
12908,,30331,8
12909,,11350,9
12910,,63381,3
12911,,63205,3
12912,,39884,10
12913,,2442,8
12914,,48406,1
12915,,28074,3
12916,,13001,6
12917,,1880,14
12918,,25674,11
12919,,12682,14
12920,,22248,7
12921,,718,7
12922,,26249,14
12923,,18334,7
12924,,60286,5
12925,,31812,14
12926,,2485,2
12927,,37095,7
12928,,56083,4
12929,,62785,15
12930,,54249,13
12931,,49577,3
12932,,60192,16
12933,,47525,3
12934,,53911,15
12935,,47607,8
12936,,18119,1
12937,,9391,6
12938,,30309,9
12939,,4374,7
12940,,25342,1
12941,,43271,2
12942,,25959,3
12943,,21333,7
12944,,8727,15
12945,,43408,7
12946,,66534,2
12947,,58181,7
12948,,42426,14
12949,,15806,16
12950,,66000,7
12951,,7758,1
12952,,48382,14
12953,,60902,9
12954,,41450,3
12955,,60174,6
12956,,37976,10
12957,,20637,1
12958,,37458,5
12959,,765,7
12960,,13297,14
12961,,16514,1
12962,,61298,7
12963,,32027,7
12964,,61085,13
12965,,5815,7
12966,,57713,14
12967,,6115,11
12968,,54641,1
12969,,19554,11
12970,,23324,12
12971,,45862,12
12972,,36385,7
12973,,57147,7
12974,,50654,5
12975,,59967,1
12976,,29914,3
12977,,60756,13
12978,,66286,7
12979,,46600,5
12980,,60851,10
12981,,53939,3
12982,,54270,5
12983,,23639,6
12984,,42266,16
12985,,57118,15
12986,,62003,7
12987,,59888,1
12988,,64646,5
12989,,61403,1
12990,58987.0,1088,5
12991,,52974,15
12992,,28764,15
12993,,49551,5
12994,,28942,15
12995,,25377,1
12996,,14392,8
12997,,10151,9
12998,,9524,16
12999,,30734,7
13000,,58801,11
13001,,34417,1
13002,,65823,2
13003,,27226,1
13004,,20072,1
13005,,44871,7
13006,,20023,11
13007,,57825,2
13008,,37069,15
13009,50248.0,181,13
13010,,49064,15
13011,,53242,7
13012,,36828,8
13013,,8038,1
13014,,30671,8
13015,,33268,1
13016,,35555,9
13017,,29662,4
13018,,37279,5
13019,,19000,15
13020,,31495,13
13021,,61748,11
13022,,53368,7
13023,,1084,5
13024,,4934,4
13025,,21342,7
13026,,63187,8
13027,,37419,7
13028,,61075,15
13029,,18386,6
13030,50662.0,291,15
13031,,47142,16
13032,,1617,9
13033,,37176,15
13034,,45686,6
13035,,44109,1
13036,,73066,14
13037,,21730,6
13038,,20954,7
13039,,15513,6
13040,,66486,1
13041,,28538,7
13042,,43027,7
13043,,57668,5
13044,,47202,6
13045,53399.0,168,12
13046,,48106,15
13047,,5266,7
13048,,62580,11
13049,,40881,2
13050,,30397,16
13051,,12647,6
13052,,18199,14
13053,,63732,7
13054,,63254,1
13055,,44169,8
13056,,54607,5
13057,,17199,15
13058,,62333,3
13059,53969.0,38,6
13060,,31000,5
13061,,64051,15
13062,,43999,1
13063,,42282,1
13064,,28921,13
13065,3634.0,8256,1
13066,,60211,3
13067,,60677,9
13068,,28430,14
13069,,32042,4
13070,,21271,7
13071,,66320,15
13072,,64636,5
13073,,17412,1
13074,,43808,15
13075,,17006,7
13076,,22922,7
13077,,28623,13
13078,,37178,15
13079,,44914,7
13080,,2505,2
13081,,53473,13
13082,,34999,10
13083,,25210,10
13084,,61893,16
13085,,26132,16
13086,,46949,5
13087,,52777,1
13088,,58887,15
13089,,39193,15
13090,,311,15
13091,,30066,14
13092,,39539,2
13093,,52627,11
13094,,54706,8
13095,,35530,2
13096,,66025,7
13097,,46855,6
13098,,33610,11
13099,,10561,7
13100,,56270,11
13101,,52182,9
13102,,31815,3
13103,,27777,7
13104,,26930,8
13105,,63765,15
13106,,44475,5
13107,,65240,15
13108,,48575,3
13109,,60364,15
13110,,2186,14
13111,,20906,14
13112,,39934,5
13113,,45018,11
13114,,22339,7
13115,,60916,13
13116,,57397,15
13117,,15559,6
13118,,46587,7
13119,,3826,12
13120,,48032,11
13121,,35502,7
13122,,17213,15
13123,,33746,15
13124,,17239,16
13125,,49006,5
13126,,60546,6
13127,,28051,14
13128,,47822,12
13129,,50227,3
13130,,39142,15
13131,,30888,1
13132,2751.0,37159,3
13133,,17201,15
13134,,55876,4
13135,,48137,14
13136,,66543,15
13137,,19227,16
13138,,10238,1
13139,,1914,5
13140,,41137,5
13141,,13498,1
13142,,25423,8
13143,,18742,14
13144,,66545,14
13145,,6912,7
13146,,34387,14
13147,,46960,5
13148,,9086,9
13149,,55407,3
13150,,44228,3
13151,,67336,9
13152,4341.0,2290,12
13153,,46721,6
13154,,46580,14
13155,,40506,8
13156,,25213,1
13157,,36567,1
13158,,12590,6
13159,,34667,7
13160,,56036,10
13161,,33461,3
13162,,45251,2
13163,,36715,8
13164,,37160,7
13165,,53063,7
13166,,62797,5
13167,,11076,12
13168,,1891,8
13169,,26477,7
13170,,63325,7
13171,,63345,5
13172,,58134,6
13173,,60172,4
13174,,30562,3
13175,,20945,9
13176,,55177,16
13177,,40254,5
13178,,48110,8
13179,,60981,16
13180,,53538,8
13181,,32506,7
13182,,28802,10
13183,,31973,15
13184,,65009,7
13185,,60759,4
13186,,33527,2
13187,,16115,1
13188,,41769,8
13189,,28579,1
13190,,28313,5
13191,,55703,14
13192,,64187,13
13193,,65306,1
13194,,65603,3
13195,,60512,9
13196,,35983,7
13197,,65153,15
13198,,21484,13
13199,,19226,9
13200,,25165,1
13201,,65043,3
13202,,61975,5
13203,,48628,1
13204,,29453,15
13205,,9866,11
13206,,50865,15
13207,,60598,8
13208,,46015,11
13209,,24694,15
13210,,18662,11
13211,,59076,4
13212,,36751,4
13213,,42814,15
13214,,49700,16
13215,,33739,7
13216,,33271,10
13217,,55297,5
13218,,39653,8
13219,,15497,6
13220,,1067,5
13221,,28801,11
13222,,23392,11
13223,,42870,14
13224,,31777,7
13225,,53894,16
13226,,31139,14
13227,,31206,7
13228,,31683,11
13229,,61398,2
13230,,50907,15
13231,,29981,16
13232,,57000,6
13233,,29963,2
13234,,62641,15
13235,,59168,15
13236,,53955,5
13237,,58867,2
13238,,24941,7
13239,,53614,5
13240,,18938,14
13241,,24376,11
13242,,57550,16
13243,,60064,11
13244,,9246,14
13245,,40022,14
13246,,63567,9
13247,,53114,7
13248,,36463,12
13249,,26942,1
13250,,11362,16
13251,,25067,2
13252,,60745,7
13253,,21709,12
13254,,34304,4
13255,,36992,11
13256,,59216,3
13257,,36086,13
13258,,43911,2
13259,,17648,16
13260,,61913,1
13261,,19821,5
13262,,21323,7
13263,,39023,9
13264,,37579,4
13265,,64473,11
13266,,2731,14
13267,,749,7
13268,,7807,15
13269,,64454,6
13270,,26792,2
13271,,42876,14
13272,,67816,11
13273,,44968,6
13274,,62652,13
13275,,38878,2
13276,,29530,7
13277,,57944,2
13278,,17073,7
13279,,35132,4
13280,,20756,2
13281,,11491,7
13282,,33259,3
13283,,67780,12
13284,,37709,8
13285,,40353,1
13286,,53895,5
13287,,44870,1
13288,,52860,9
13289,,58279,2
13290,,45526,1
13291,,22850,16
13292,,49460,1
13293,,9331,14
13294,,62344,2
13295,,56329,13
13296,,62246,15
13297,,13941,11
13298,,60821,2
13299,,60618,15
13300,,12181,6
13301,,2550,2
13302,,52177,4
13303,,21341,7
13304,,62495,9
13305,,341,15
13306,,43588,4
13307,4715.0,3620,1
13308,,44815,3
13309,,35641,7
13310,,13287,2
13311,,47881,13
13312,,43757,12
13313,,33925,6
13314,,23409,7
13315,,52734,3
13316,,48992,13
13317,,52993,2
13318,,44826,15
13319,,61496,7
13320,,47242,15
13321,,28864,12
13322,,44309,9
13323,36758.0,1004,5
13324,,34918,2
13325,,33840,1
13326,,2981,10
13327,,32752,7
13328,,52965,9
13329,,57086,1
13330,,61898,13
13331,,35121,7
13332,,48553,1
13333,,47060,16
13334,,35650,3
13335,,26773,1
13336,,47501,10
13337,,51500,1
13338,,887,7
13339,,11131,12
13340,,55888,16
13341,,578,13
13342,45987.0,134,12
13343,,8490,11
13344,,12863,1
13345,,55738,15
13346,,66496,7
13347,,45352,9
13348,,10193,1
13349,,34470,11
13350,,67387,11
13351,,66330,7
13352,,15014,15
13353,,55334,15
13354,,12199,8
13355,,9924,6
13356,,43776,3
13357,,38157,3
13358,,50793,14
13359,,23797,13
13360,,44107,10
13361,,27015,7
13362,,10550,3
13363,,17758,16
13364,,25280,16
13365,,24440,5
13366,,62692,7
13367,,65996,7
13368,,915,7
13369,,33174,7
13370,,48222,9
13371,,55905,13
13372,,9879,1
13373,1115.0,161,12
13374,,21864,7
13375,,32124,3
13376,,43494,3
13377,,63656,3
13378,,19469,16
13379,,39442,1
13380,,36041,16
13381,,35278,2
13382,,48356,14
13383,,34171,1
13384,,2996,10
13385,,58486,11
13386,,5609,1
13387,,56047,5
13388,,41783,16
13389,,46200,16
13390,60023.0,181,13
13391,,64723,3
13392,,22635,6
13393,,27868,2
13394,,48893,1
13395,,52452,7
13396,,53276,7
13397,,38852,13
13398,,67431,15
13399,,37297,15
13400,,40683,14
13401,,47192,14
13402,,47287,1
13403,,23760,6
13404,,252,15
13405,,57693,15
13406,,53070,11
13407,,9076,16
13408,,27736,5
13409,,45635,1
13410,,40744,15
13411,,57044,14
13412,,52883,10
13413,,24012,7
13414,,52719,5
13415,,15977,4
13416,62994.0,134,12
13417,,66464,15
13418,,39090,14
13419,,34819,6
13420,,37226,4
13421,,36517,14
13422,,29199,2
13423,,33809,15
13424,,26484,1
13425,,67088,1
13426,,41730,5
13427,,48273,3
13428,,39068,16
13429,,25595,11
13430,,34512,5
13431,,43127,12
13432,,30220,10
13433,3.0,10302,1
13434,,30774,8
13435,,59001,1
13436,,11268,16
13437,,12094,4
13438,,57948,8
13439,,59937,9
13440,6203.0,14886,9
13441,,38615,7
13442,,37190,1
13443,,19648,2
13444,,8455,15
13445,,47627,4
13446,,27553,14
13447,,67059,7
13448,,47417,7
13449,,3934,9
13450,,47794,4
13451,,15416,14
13452,,41286,1
13453,,11925,1
13454,,33570,7
13455,,3705,16
13456,14375.0,148,7
13457,,10454,16
13458,,28048,7
13459,,18975,8
13460,,8109,15
13461,,32303,3
13462,,44956,11
13463,,23401,11
13464,,60503,12
13465,,27976,15
13466,,39597,7
13467,,40617,3
13468,,36868,15
13469,,46649,11
13470,,17321,8
13471,,64148,15
13472,,9328,7
13473,,404,15
13474,,61516,7
13475,,9189,9
13476,,57198,5
13477,,50287,14
13478,,48057,2
13479,,42751,1
13480,,17903,7
13481,,21866,7
13482,,55504,6
13483,,42829,7
13484,,55854,14
13485,,38238,5
13486,,34749,1
13487,,16214,11
13488,,18754,16
13489,,40906,4
13490,,19610,6
13491,,46577,2
13492,,45581,5
13493,,22827,16
13494,,52872,1
13495,,40545,7
13496,,48831,10
13497,,17584,1
13498,,21076,7
13499,,26937,16
13500,,66866,15
13501,,36983,6
13502,,23542,11
13503,,27746,6
13504,,66708,4
13505,,19964,15
13506,,27197,15
13507,,16699,14
13508,,23718,7
13509,,31339,8
13510,,40615,10
13511,,50839,15
13512,,34293,7
13513,,67787,7
13514,,47719,1
13515,,49599,11
13516,,44561,15
13517,,3397,15
13518,,243,15
13519,,24220,11
13520,,35708,7
13521,,28661,5
13522,,30362,1
13523,,48009,3
13524,,23336,1
13525,,40905,3
13526,,61199,2
13527,,24815,16
13528,,2499,2
13529,,31551,11
13530,,49509,15
13531,,14197,9
13532,,29964,2
13533,,51208,15
13534,,62039,1
13535,,9125,1
13536,,49964,14
13537,,61309,15
13538,,23518,11
13539,,67174,1
13540,,35189,1
13541,,5467,15
13542,,62842,14
13543,,27082,1
13544,,53356,3
13545,,48308,9
13546,,15922,11
13547,,60083,8
13548,,35363,10
13549,,39095,14
13550,32525.0,181,13
13551,,48022,1
13552,,55300,9
13553,,42443,7
13554,,66671,7
13555,,24331,2
13556,,7707,1
13557,,45817,1
13558,,1238,6
13559,,43323,9
13560,,15663,2
13561,,23787,16
13562,,832,7
13563,,7569,16
13564,,59853,5
13565,,65687,4
13566,,35219,7
13567,,42601,3
13568,,60736,6
13569,,41004,4
13570,,45728,4
13571,,15785,8
13572,,58236,6
13573,,51830,5
13574,,846,7
13575,,45990,10
13576,,39622,15
13577,,53896,12
13578,,19828,15
13579,,35854,3
13580,,35336,13
13581,,58441,15
13582,,20266,8
13583,,54235,15
13584,,30821,9
13585,,66039,10
13586,,57014,6
13587,,29026,8
13588,,31616,16
13589,,50478,7
13590,21365.0,184,2
13591,,57160,7
13592,,54263,3
13593,,22659,5
13594,,19545,16
13595,,62117,16
13596,,48826,6
13597,,33716,1
13598,,27236,7
13599,,875,7
13600,,51043,11
13601,,15608,9
13602,,53246,16
13603,,29986,5
13604,,28179,6
13605,,10270,16
13606,,41891,3
13607,,14476,6
13608,,54440,13
13609,,250,15
13610,,49492,13
13611,,40209,13
13612,,25942,10
13613,,41721,8
13614,,26361,5
13615,,14485,6
13616,,38107,12
13617,,50856,1
13618,,27715,10
13619,,51146,1
13620,5436.0,168,12
13621,,10254,1
13622,,30588,5
13623,,46414,11
13624,,30945,7
13625,,41863,10
13626,,28542,7
13627,,43826,14
13628,,29006,6
13629,,6800,11
13630,,930,7
13631,,25395,16
13632,,55659,12
13633,4305.0,1,15
13634,,22046,9
13635,61099.0,2395,8
13636,,50239,2
13637,,33404,1
13638,,54900,10
13639,,50777,1
13640,,26750,7
13641,,34322,12
13642,,33841,11
13643,,41410,16
13644,,54202,16
13645,,25073,3
13646,,36919,10
13647,,9464,15
13648,,26200,4
13649,,32950,14
13650,,37835,7
13651,,36326,13
13652,,17079,9
13653,,3734,15
13654,,26628,5
13655,,42695,5
13656,,45892,3
13657,,33151,3
13658,,37581,3
13659,,4350,14
13660,,36330,12
13661,,52344,12
13662,,45716,9
13663,,43714,11
13664,,24288,7
13665,321.0,26,7
13666,,48370,14
13667,,25752,3
13668,,57783,15
13669,46135.0,181,13
13670,,343,15
13671,,49637,2
13672,,7776,3
13673,,19617,7
13674,,56785,11
13675,,53623,3
13676,,39481,7
13677,,10191,7
13678,,33421,7
13679,,44542,8
13680,,17082,1
13681,,38096,13
13682,,54946,3
13683,,5377,11
13684,,63089,9
13685,,61960,11
13686,,66919,7
13687,,44742,15
13688,,25043,5
13689,,25217,4
13690,,13164,7
13691,,64362,16
13692,,54229,12
13693,,36576,5
13694,,26786,3
13695,,47366,14
13696,,10824,12
13697,,42309,14
13698,,44866,15
13699,,37029,1
13700,,48886,1
13701,,42450,5
13702,,41935,2
13703,,26718,12
13704,,48613,10
13705,,54220,11
13706,,33664,16
13707,,20973,12
13708,,67996,8
13709,,65695,2
13710,,61940,12
13711,,52378,1
13712,,54781,7
13713,,39790,1
13714,,34093,1
13715,,57151,2
13716,,43584,3
13717,,61541,10
13718,,66548,6
13719,,24379,2
13720,,51739,3
13721,,389,15
13722,,10860,16
13723,,42662,3
13724,3383.0,1557,6
13725,,25468,11
13726,,13032,3
13727,,62347,1
13728,,61994,15
13729,,59291,1
13730,,55538,7
13731,,45128,16
13732,,6133,7
13733,,54930,7
13734,,14807,16
13735,,50225,2
13736,,9143,14
13737,,66574,7
13738,,28461,7
13739,,54148,13
13740,,46135,15
13741,,53995,12
13742,,43009,14
13743,,14878,11
13744,,65569,8
13745,37245.0,40,11
13746,3.0,91,1
13747,1336.0,5845,1
13748,,4735,1
13749,,52807,15
13750,,34974,15
13751,,25099,5
13752,,22599,6
13753,,17952,1
13754,,10946,6
13755,,42382,15
13756,,7607,10
13757,,32543,7
13758,,61444,10
13759,,52862,1
13760,,56305,7
13761,,4895,15
13762,,61615,1
13763,,52380,7
13764,,44662,8
13765,,24819,8
13766,,60237,2
13767,,39869,11
13768,,48354,14
13769,,45254,13
13770,,63822,4
13771,,30446,8
13772,,67974,3
13773,,5114,15
13774,,49425,7
13775,,54480,1
13776,,51853,5
13777,,59357,4
13778,,23945,2
13779,,2616,4
13780,,5481,13
13781,,64152,5
13782,13738.0,4,15
13783,22501.0,181,13
13784,,30657,5
13785,,39989,3
13786,,54729,16
13787,,20124,15
13788,,58194,1
13789,,2548,2
13790,,12365,16
13791,,67152,7
13792,,46073,14
13793,,26694,5
13794,,23006,2
13795,,15366,12
13796,,66465,10
13797,,50952,14
13798,,16751,15
13799,,46990,7
13800,7923.0,179,12
13801,,47991,2
13802,,13572,12
13803,,680,7
13804,,683,7
13805,,47299,2
13806,,46019,13
13807,,41049,8
13808,,48820,3
13809,,26443,3
13810,,41824,11
13811,,37647,7
13812,,11862,4
13813,,40067,13
13814,,2999,10
13815,,63897,7
13816,,23493,14
13817,,46035,8
13818,,48437,3
13819,,67793,16
13820,,23499,6
13821,,20725,10
13822,,27109,2
13823,,55987,3
13824,27001.0,1004,5
13825,,54082,1
13826,,59284,16
13827,,22287,8
13828,,15452,6
13829,,50962,6
13830,,59872,12
13831,,40542,8
13832,,29618,13
13833,,10010,6
13834,,57007,5
13835,,39496,5
13836,,63064,6
13837,,41336,13
13838,,51687,7
13839,,62471,9
13840,,26655,4
13841,,36427,11
13842,,13656,13
13843,,40897,3
13844,,49099,5
13845,,12430,1
13846,,18098,9
13847,,34652,7
13848,,45890,10
13849,,12850,15
13850,,12159,11
13851,,64510,15
13852,,40607,14
13853,,63422,13
13854,,57193,5
13855,,36641,2
13856,,8590,9
13857,,65505,2
13858,,45966,5
13859,,37386,11
13860,,12785,16
13861,,17415,1
13862,,27532,14
13863,,35581,14
13864,,49614,7
13865,,43164,15
13866,,50040,2
13867,,15833,16
13868,,52210,16
13869,,59290,5
13870,,33024,15
13871,,67056,1
13872,,5448,16
13873,,29218,2
13874,,4634,6
13875,,35034,5
13876,,53275,7
13877,,12309,11
13878,6144.0,5,15
13879,,45249,9
13880,,26409,14
13881,,34431,13
13882,,52875,14
13883,,19778,7
13884,,23307,7
13885,,67369,7
13886,,18631,11
13887,,64164,16
13888,,41835,2
13889,,67973,11
13890,,48343,1
13891,,65549,14
13892,,65243,15
13893,37696.0,184,2
13894,,27083,14
13895,,48665,11
13896,,23127,9
13897,,29467,9
13898,,714,7
13899,,48247,3
13900,,17310,4
13901,,50038,1
13902,,56980,3
13903,,43576,2
13904,,11453,7
13905,955.0,26,7
13906,,33598,5
13907,,34689,7
13908,,61591,15
13909,,13243,7
13910,,63456,7
13911,,57872,15
13912,,43875,11
13913,,65516,7
13914,,52092,2
13915,,14965,7
13916,,44013,15
13917,,2604,4
13918,,67481,13
13919,,35267,1
13920,,55413,15
13921,,29554,8
13922,,18441,14
13923,,61636,1
13924,,2066,16
13925,,53331,9
13926,,57688,1
13927,,33254,13
13928,,46069,7
13929,,57183,6
13930,,49159,16
13931,,54669,8
13932,,60533,7
13933,,51879,1
13934,,55203,7
13935,,59784,3
13936,,2753,3
13937,,51605,11
13938,,52900,6
13939,60369.0,192,4
13940,,24412,14
13941,,67543,3
13942,,21530,6
13943,,43215,12
13944,,60954,6
13945,,36762,7
13946,,53374,16
13947,,68285,5
13948,,54127,15
13949,,8180,11
13950,,52617,2
13951,,41102,11
13952,,60460,4
13953,,29685,11
13954,,12257,9
13955,,45156,5
13956,,64768,15
13957,,57494,1
13958,,47036,15
13959,,26024,15
13960,,2019,11
13961,34825.0,181,13
13962,,44370,9
13963,,23928,6
13964,,61386,3
13965,,42763,3
13966,,24632,5
13967,,51078,15
13968,,36212,6
13969,,43406,12
13970,,27544,15
13971,,68013,15
13972,,69309,11
13973,,19392,9
13974,,67086,15
13975,,37677,15
13976,,42688,15
13977,,52440,2
13978,,43937,7
13979,,58880,16
13980,,2051,16
13981,,41587,12
13982,,43793,3
13983,,53740,9
13984,,37831,15
13985,,31713,5
13986,,21808,5
13987,,48071,14
13988,,51417,1
13989,,35142,16
13990,,67930,15
13991,,32158,10
13992,,65750,6
13993,,36406,5
13994,,32133,10
13995,,39624,15
13996,,59000,6
13997,,45580,14
13998,,65006,14
13999,,50668,4
14000,,62674,8
14001,,67021,5
14002,,41423,15
14003,,54746,11
14004,,27094,13
14005,,32074,7
14006,,28463,3
14007,62820.0,26,7
14008,,24709,3
14009,,54343,3
14010,,11029,6
14011,,25433,1
14012,,13727,3
14013,,34320,9
14014,,34423,8
14015,162761.0,40,11
14016,,26332,11
14017,,19732,5
14018,,55160,15
14019,,52964,13
14020,,60940,9
14021,32962.0,1551,12
14022,,2861,3
14023,,24410,13
14024,,58193,14
14025,,35478,2
14026,,29162,14
14027,,15615,13
14028,,40337,3
14029,,21862,7
14030,,40242,10
14031,,36969,15
14032,,42560,10
14033,,40033,14
14034,,49348,4
14035,,54920,16
14036,,54459,2
14037,,407,15
14038,,48414,15
14039,,24724,2
14040,,20675,8
14041,,43556,7
14042,,12888,14
14043,,5761,16
14044,,14978,7
14045,,59092,16
14046,,35464,15
14047,,26784,16
14048,,50791,10
14049,,37639,6
14050,,56999,11
14051,,30192,7
14052,,42030,4
14053,45.0,933,7
14054,,18858,7
14055,,34455,16
14056,,63817,3
14057,,50376,10
14058,,37553,9
14059,,19798,16
14060,,20118,14
14061,,28456,4
14062,,64405,16
14063,,18736,7
14064,,51991,15
14065,,29984,11
14066,,26689,4
14067,,25240,14
14068,,50055,2
14069,,62631,11
14070,111.0,1022,5
14071,,31371,5
14072,,63198,3
14073,,1517,11
14074,,33275,5
14075,,39086,4
14076,,58724,2
14077,,5129,13
14078,,50747,1
14079,,58885,5
14080,,45641,16
14081,,61098,3
14082,67990.0,128,15
14083,,45930,7
14084,,24973,16
14085,,63949,5
14086,,40575,14
14087,,42957,8
14088,,63017,6
14089,,633,13
14090,,65668,1
14091,,59808,7
14092,59852.0,190,3
14093,,40200,1
14094,31194.0,196,7
14095,,1099,5
14096,14452.0,128,15
14097,,64842,10
14098,,44936,4
14099,,29634,1
14100,,33653,4
14101,,32134,16
14102,,7004,6
14103,,60689,3
14104,,29606,10
14105,,42546,7
14106,,35993,5
14107,,30403,11
14108,,42221,5
14109,,10323,15
14110,,56308,7
14111,,16172,9
14112,,45493,1
14113,,55073,13
14114,,44187,2
14115,,17337,16
14116,,4397,5
14117,,11106,1
14118,,48635,4
14119,,13109,15
14120,,17276,11
14121,,17764,2
14122,,57854,14
14123,,60139,14
14124,,51153,7
14125,,26141,15
14126,,24439,14
14127,,22145,8
14128,,47086,1
14129,,45017,10
14130,,39957,14
14131,,50931,9
14132,,32334,13
14133,,33409,2
14134,,24549,8
14135,,52513,3
14136,,13358,11
14137,,9674,15
14138,,51355,7
14139,,50737,15
14140,,66853,3
14141,,56212,4
14142,33938.0,187,2
14143,,27001,16
14144,,51837,12
14145,,33703,16
14146,,26833,3
14147,,58386,7
14148,,61562,7
14149,,57089,9
14150,,13479,11
14151,,43293,6
14152,,47399,1
14153,,65444,2
14154,,46161,10
14155,,32877,16
14156,,43531,1
14157,,24307,16
14158,,64395,15
14159,,25481,8
14160,,45955,16
14161,,65150,8
14162,,30763,16
14163,,30898,11
14164,,61580,8
14165,,55531,3
14166,,21032,11
14167,,66898,5
14168,,48289,6
14169,,57673,16
14170,,30081,7
14171,,65054,11
14172,,60537,7
14173,,16521,13
14174,,25370,13
14175,,18695,9
14176,9464.0,186,2
14177,,50265,4
14178,64585.0,200,9
14179,,26104,3
14180,,27394,15
14181,,54266,7
14182,,68011,1
14183,,17657,16
14184,,44800,10
14185,,24919,2
14186,,7610,4
14187,,54752,5
14188,62386.0,190,3
14189,,8522,4
14190,,18472,11
14191,,21670,3
14192,,1335,1
14193,,52223,7
14194,,37989,1
14195,,50303,5
14196,,60461,11
14197,,40045,2
14198,,20582,1
14199,,65626,15
14200,,7366,16
14201,,63376,7
14202,,63126,8
14203,,66418,7
14204,,34444,13
14205,,62767,9
14206,,28884,11
14207,,49552,7
14208,,7581,6
14209,,48164,1
14210,44535.0,1004,5
14211,,56859,3
14212,,27283,14
14213,,59148,15
14214,,1001,5
14215,,21391,1
14216,,43960,15
14217,,60963,7
14218,,58159,1
14219,,57836,14
14220,,59613,15
14221,,2667,11
14222,,33338,15
14223,,65068,9
14224,,20211,16
14225,,55995,7
14226,,35859,7
14227,,62209,6
14228,,45705,2
14229,,707,7
14230,,66766,11
14231,,45007,16
14232,,14687,6
14233,,65285,14
14234,54585.0,174,12
14235,,5124,15
14236,,54349,3
14237,50127.0,190,3
14238,9119.0,213,16
14239,,60151,1
14240,,42673,8
14241,,5286,1
14242,,68006,11
14243,,24840,10
14244,,65806,4
14245,,54584,7
14246,,39976,1
14247,,26234,7
14248,,8090,9
14249,,39391,2
14250,,38183,5
14251,,15574,6
14252,,30637,1
14253,,64464,8
14254,38635.0,201,9
14255,,47162,2
14256,,17899,12
14257,,35948,8
14258,,67236,14
14259,,60655,12
14260,,52567,2
14261,,6462,15
14262,,39229,13
14263,,29929,8
14264,,30984,10
14265,,54023,9
14266,,44155,3
14267,14196.0,40,11
14268,,59516,5
14269,,61880,2
14270,,53941,6
14271,,24223,5
14272,,44278,3
14273,,2959,10
14274,,49721,3
14275,,1595,9
14276,,42992,15
14277,,39046,13
14278,,22604,6
14279,,67667,4
14280,,350,15
14281,,56229,11
14282,,67137,15
14283,,44056,5
14284,,23045,9
14285,,26902,14
14286,,53383,14
14287,,67161,16
14288,,26102,12
14289,,24627,15
14290,,52012,3
14291,,64094,16
14292,,29376,8
14293,,62355,6
14294,,37258,7
14295,,17223,15
14296,,51088,2
14297,,41425,6
14298,,55090,7
14299,,32460,7
14300,,38849,16
14301,,44941,7
14302,,7703,15
14303,,58823,5
14304,,22863,15
14305,,29933,7
14306,,25945,13
14307,,28002,12
14308,28075.0,291,15
14309,,28773,11
14310,,57076,8
14311,,33245,7
14312,,57317,15
14313,,21882,2
14314,,16541,14
14315,,58514,11
14316,,45145,8
14317,,48744,8
